,X좌표,Y좌표,비상소화장치고유번호
2263,193095.6815,541275.8312,관악-난곡-000092
2264,193256.8487,549542.5598,마포-현장-000036
2265,202949.8292,561496.679,도봉-현장-138(비
2266,191784.0529,552080.9275,마포-성산-000114
2267,186219.445,549347.1343,강서-화곡-46(비)
2268,187572.0691,550076.5731,강서-현장-47(비)
2269,186721.4433,548920.3527,강서-화곡-48(비)
2270,188516.2854,548975.4595,양천-목동-012(비
2271,190264.7135,541461.7898,금천-현장-000101
2272,200516.4285,554193.6243,성북-돈암-218(비
2273,188786.881,548949.3012,양천-목동-015(비
2274,190768.4433,540585.8814,금천-현장-000079
2275,192045.3004,551291.4866,마포-성산-000040
2276,192478.531,551172.4232,마포-성산-000028
2277,196246.7362,550250.2991,마포-공덕-000102
2278,201556.2503,550425.0042,성동-금호-000028
2279,201790.6565,549815.4461,성동-금호-000009
2280,201025.3943,558296.4826,강북-삼각-437(비
2281,200797.5669,551606.0463,중부-현장-409(비
2282,201513.6402,540076.9761,서초-우면-000095
2283,189983.7171,547526.4715,영등포-당산-0000
2284,191662.1672,548170.8736,영등포-당산-0000
2285,207480.617,545484.3202,송파-종합-000036
2286,205939.0199,555124.808,동대문-휘경-82(?
2287,197313.4374,549904.6401,용산-현장-000142
2288,205782.6887,555451.5659,동대문-휘경-080(
2289,189249.7786,545623.0181,구로-신도-000097
2290,190124.8862,542857.5021,구로-공단-000103
2291,203988.1348,551532.2983,성동-왕십-000003
2292,204282.0568,548578.1241,성동-현장-000017
2293,204109.2536,551528.273,성동-현장-000021
2294,202660.7612,550279.6259,성동-현장-000020
2295,183422.0956,552458.4522,강서-방화-49(비)
2296,202913.0511,549940.0338,성동-현장-000006
2297,193987.9345,542340.2208,관악-신림-000183
2298,206989.6742,548364.1203,광진-현장-000140
2299,207113.3465,548269.8227,광진-현장-000138
2300,213919.208,543452.3882,송파-거여-000037
2301,203532.8685,553460.1794,동대문-용두-086(
2302,193186.5906,553049.4794,서대문-북가-144(
2303,207039.3852,548328.984,광진-현장-000139
2304,193163.1854,540973.4201,관악-난곡-000184
2305,199800.522,547068.7033,용산-서빙-000152
2306,197326.6876,549775.5418,용산-현장-000154
2307,197341.2464,549367.141,용산-현장-000153
2308,194255.6817,555543.2626,은평-녹번-81(비)
2309,203866.3702,551546.2998,성동-왕십-000016
2310,187422.2202,547163.986,양천-신정-003(비
2311,206064.7199,547780.6932,광진-능동-000118
2312,201273.8899,558949.7524,강북-삼각-446(비
2313,203323.6039,559966.3583,도봉-창동-002(비
2314,197322.5812,553089.0172,종로-신교-2-44(?
2315,203984.7367,547002.8781,강남-현장-000086
2316,201307.9629,561767.1956,도봉-쌍문-003(비
2317,199100.6253,541434.9772,서초-방배-000096
2318,206854.1996,547575.4872,광진-현장-000069
2319,208854.3186,554171.9168,중랑-망우-3-35(?
2320,186993.61,548276.0159,강서-화곡-52(비)
2321,197756.3052,542582.9272,동작-백운-000402
2322,203157.7205,562882.5008,도봉-도봉-001(비
2323,194839.7383,541628.5739,관악-현장-000151
2324,204312.8607,542481.7427,강남-개포-000007
2325,203754.9367,554259.163,동대문-청량-073(
2326,199862.2103,554143.1661,종로-연건-4-18(?
2327,202902.5475,560960.6338,도봉-쌍문-007(비
2328,197340.4801,548884.6454,용산-현장-000053
2329,205978.4996,550375.999,성동-성수-000104
2330,201923.0224,562412.6928,도봉-쌍문-51(비)
2331,206345.8725,562633.6802,노원-상계-2-20(?
2332,189759.5654,554699.9902,은평-수색-43(비)
2333,191993.086,539063.7378,금천-시흥-000104
2334,190139.5397,542671.0138,구로-공단-000099
2335,202761.8859,551500.4822,성동-왕십-000171
2336,192885.2903,545960.5198,영등포-신길-0001
2337,191097.9251,545474.9928,영등포-현장-0000
2338,199391.5675,552467.8062,종로-종로-3-42(?
2339,191375.1539,544170.9061,영등포-대림-0000
2340,191311.6684,543447.4244,영등포-대림-0000
2341,190641.8562,546050.4959,영등포-현장-0000
2342,191810.3779,545281.2277,영등포-현장-0000
2343,190920.9172,544874.9283,영등포-대림-0000
2344,185952.7575,547221.4719,양천-신정-059(비
2345,185263.2756,547058.4301,양천-신월-062(비
2346,186050.7005,547277.5154,양천-신정-058(비
2347,188086.7026,549862.5756,양천-목동-061(비
2348,199486.7612,546926.9507,용산-서빙-000159
2349,207196.3074,552439.2406,광진-중곡-000143
2350,203538.1954,563364.7473,도봉-도봉-009(비
2351,203078.0668,562809.233,도봉-도봉-008(비
2352,203492.6714,563301.3792,도봉-도봉-004(비
2353,193927.4332,544386.1247,동작-상도-000404
2354,207446.4222,553094.0718,중랑-면목-2-23(?
2355,193550.6567,542551.8857,관악-신림-000188
2356,205233.3551,551920.76,동대문-현장-006(
2357,197021.4424,550095.3455,용산-현장-000087
2358,206294.0578,550548.4014,광진-능동-000142
2359,199093.9869,552620.8619,종로-종로-3-40(?
2360,190734.7907,543862.8077,영등포-대림-0000
2361,211145.393,541099.2772,송파-가락-000015
2362,205459.1854,556826.0541,성북-장위-219(비
2363,206002.4472,550173.4513,성동-성수-000141
2364,205888.5808,549899.7113,성동-성수-000142
2365,204342.7941,542444.6114,강남-개포-000087
2366,206000.4677,550048.3764,성동-성수-000139
2367,202691.6413,550428.7726,성동-현장-000100
2368,192203.5628,542620.7085,관악-난곡-000005
2369,202382.5855,546147.1828,강남-영동-000020
2370,191481.6893,544399.5048,영등포-대림-0000
2371,191579.1314,544141.1087,영등포-대림-0000
2372,203643.2652,557014.5826,성북-장위-190(비
2373,192449.6511,558888.304,은평-현장-33(비)
2374,194287.4892,540803.1606,관악-현장-000099
2375,211929.5043,547978.7955,강동-현장-000066
2376,193904.7213,541336.5187,관악-현장-000072
2377,200779.5083,553515.399,성북-돈암-122(비
2378,200816.3507,550280.5148,중부-신당-18(비)
2379,188239.0523,548697.6921,양천-현장-060(비
2380,195357.0271,555812.598,서대문-홍은-51(?
2381,207794.9784,560543.8926,노원-현장-1-1(비
2382,191853.9778,542952.3346,동작-현장-000254
2383,187985.0701,548356.2359,양천-현장-047(비
2384,200636.6415,552768.8935,종로-숭인-6-40(?
2385,192394.8067,553288.8909,서대문-북가-38(?
2386,194739.3802,550979.6106,서대문-현장-24(?
2387,191816.9302,556029.8843,은평-역촌--1(비)
2388,208472.443,550905.1662,광진-중곡-000017
2389,201116.2736,552873.5748,종로-숭인-6-55(?
2390,204145.1502,557532.3962,성북-장위-27(비)
2391,182528.0011,553284.4765,강서-개화-17(비)
2392,201326.6292,550706.8544,중부-현장-000130
2393,204799.8227,553448.2849,동대문-전농-50(?
2394,211736.0807,549096.6262,강동-천호-000087
2395,194772.6242,545401.3696,동작-노량-000203
2396,201145.1981,552183.9545,중부-현장-000097
2397,191603.8368,546213.3515,영등포-현장-0000
2398,200673.2592,553619.9568,성북-돈암-5(비)
2399,204454.8014,554964.7602,동대문-청량-046(
2400,200731.2849,553883.3329,성북-돈암-164(비
2401,200699.4057,550044.3295,중부-신당-201(비
2402,196167.0245,548283.1424,용산-이촌-000041
2403,197138.21,553527.8363,종로-신교-2-18(?
2404,201567.6047,558081.2978,강북-삼각-425(비
2405,204243.3702,563840.2715,도봉-도봉-60(비)
2406,202170.8219,557135.3906,강북-미아-309(비
2407,203202.2006,555682.3947,성북-현장-149(비
2408,195203.6571,543965.0417,동작-상도-000305
2409,194560.2488,542492.9294,관악-현장-000107
2410,201004.1094,553003.1459,종로-숭인-6-56(?
2411,195814.2019,550760.7492,마포-공덕-000004
2412,201177.381,551313.9274,중부-현장-000047
2413,192810.0823,553599.6478,서대문-북가-44(?
2414,196902.2813,553659.3114,종로-신교-2-27(?
2415,202861.5282,553819.424,동대문-용두-107(
2416,201416.0927,558775.3622,강북-삼각-441(비
2417,201507.9282,558485.1239,강북-삼각-439(비
2418,202940.9105,553980.5263,동대문-용두-078(
2419,201391.2828,557960.0644,강북-삼각-438(비
2420,201458.5177,558524.2218,강북-삼각-440(비
2421,185792.2801,548241.6183,강서-화곡-51(비)
2422,207016.1067,557057.1936,중랑-현장-1-18(?
2423,183627.2209,551798.7692,강서-방화-50(비)
2424,187077.9299,550015.429,강서-발산-13(비)
2425,201991.6159,559129.9946,강북-삼각-443(비
2426,199975.1274,551796.6833,중부-을지-411(비
2427,201452.1654,557996.799,강북-삼각-444(비
2428,185694.9972,548718.7859,강서-화곡-20(비)
2429,199997.4066,551888.6875,중부-을지-410(비
2430,207161.5035,556636.9202,중랑-현장-1-19(?
2431,201260.6056,558114.8874,강북-삼각-445(비
2432,201157.191,560533.3247,강북-우이-222(비
2433,202002.2313,558973.3711,강북-삼각-442(비
2434,191187.7154,543081.2221,영등포-대림-0000
2435,208236.4307,553228.5853,중랑-면목-2-24(?
2436,186765.5418,542807.7424,구로-현장-000048
2437,190648.1958,540701.4945,금천-현장-000078
2438,191521.0936,544105.7286,영등포-대림-0000
2439,202988.5017,541628.2567,서초-우면-000097
2440,190775.8859,543990.0321,영등포-대림-0000
2441,201589.5845,550314.9179,성동-금호-000169
2442,201761.0942,549513.8283,성동-금호-000170
2443,197031.0856,554033.3142,종로-신교-2-02(?
2444,191851.6658,545791.157,영등포-현장-0000
2445,207120.6856,557951.8757,노원-공릉-3-11(?
2446,194180.1519,557989.9843,은평-현장-92(비)
2447,194301.1751,558104.7211,은평-현장-91(비)
2448,191600.5325,537792.1537,금천-시흥-000103
2449,191999.5047,541333.6785,관악-난곡-사설-1
2450,192567.3746,557476.9949,은평-역촌-93(비)
2451,205044.9233,554257.9982,동대문-휘경-099(
2452,190387.808,540690.4539,금천-현장-000104
2453,203955.2712,563423.1475,도봉-도봉-141(비
2454,207971.8338,554316.5246,중랑-망우-3-36(?
2455,206884.8458,542427.6442,강남-수서-000101
2456,205445.7169,542769.5878,강남-개포-000095
2457,193157.3204,553580.1358,서대문-북가-150(
2458,202999.7466,553778.311,동대문-용두-102(
2459,197169.1405,549791.1075,용산-현장-000151
2460,207170.9038,542383.9405,강남-수서-000102
2461,202435.5831,540771.2087,서초-우면-000094
2462,201447.8658,549342.0548,성동-금호-000012
2463,202561.0696,553862.3962,성북-현장-172(비
2464,200775.9109,555650.3106,성북-길음-170(비
2465,192656.3888,553799.8175,은평-녹번-56(비)
2466,191254.8169,541706.2662,금천-현장-000061
2467,203962.5195,563945.6898,도봉-도봉-103(비
2468,190276.7287,542673.2797,구로-공단-000080
2469,195918.9401,545691.8583,동작-노량-000003
2470,197970.023,543753.6953,동작-노량-000038
2471,197744.477,549685.9041,용산-현장-000075
2472,196883.0358,549974.3975,용산-현장-000094
2473,204932.9106,554048.447,동대문-휘경-064(
2474,205892.9478,548397.9187,광진-능동-000060
2475,207911.7057,552028.3209,광진-중곡-000075
2476,207726.209,549909.4711,광진-현장-000081
2477,203982.6712,553606.0254,동대문-청량-031(
2478,205644.7976,548791.1648,광진-능동-000132
2479,193289.2867,540858.1185,관악-난곡-000093
2480,202970.8177,554674.5291,성북-현장-145(비
2481,203841.592,557474.2008,성북-장위-191(비
2482,194436.6731,546081.3264,동작-노량-000050
2483,201482.1488,553139.036,종로-숭인-6-10(?
2484,208477.2999,550262.0187,광진-중곡-000124
2485,200482.8048,557744.3438,성북-길음-65(비)
2486,199011.5227,549540.0775,용산-후암-000121
2487,204219.8447,549184.2254,성동-현장-000106
2488,195226.3535,549719.2117,마포-염리-000111
2489,209095.9051,555358.6174,중랑-망우-3-2(비
2490,211330.9675,548375.486,강동-현장-000035
2491,207884.7621,552832.1481,중랑-면목-2-16(?
2492,188328.7447,548798.6573,양천-현장-029(비
2493,196106.1493,545838.5299,동작-노량-000094
2494,198614.1081,550811.9292,중부-충무-000266
2495,198883.3344,553632.6657,종로-종로-3-35(?
2496,197025.7179,553988.006,종로-신교-2-06(?
2497,198633.8614,551028.8059,중부-충무-000330
2498,201780.0611,545090.7384,서초-잠원-000017
2499,194417.7868,541576.8421,관악-현장-000148
2500,197488.9736,553016.9618,종로-신교-2-24(?
2501,203025.0822,562775.9795,도봉-도봉-131(비
2502,209772.1079,544935.8414,송파-잠실-000022
2503,197004.0933,550835.5522,중부-회현-000362
2504,200162.3364,556787.7953,성북-길음-26(비)
2505,201799.1184,558729.0302,강북-삼각-409(비
2506,200574.5118,552072.0805,중부-을지-000145
2507,211584.4223,549000.9271,강동-천호-000015
2508,201683.8806,545372.3015,서초-잠원-000067
2509,196515.8119,550440.6139,마포-공덕-000033
2510,191877.0525,551375.82,마포-성산-000057
2511,194399.9315,542570.8831,관악-신림-000065
2512,198768.0135,551083.7316,중부-충무-000064
2513,202446.3879,555410.971,성북-현장-146(비
2514,190821.0492,540557.6654,금천-현장-000062
2515,211715.8821,544749.796,송파-현장-000018
2516,205137.7662,551934.684,동대문-현장-007(
2517,196823.0483,550863.6617,중부-회현-000062
2518,188486.0544,548674.2077,양천-현장-048(비
2519,199682.632,550740.402,중부-신당-404(비
2520,198557.1183,549812.7807,용산-후암-000086
2521,201951.952,561440.6488,도봉-쌍문-63(비)
2522,196350.5458,543390.8839,관악-봉천-000023
2523,197808.2476,550964.3429,중부-회현-000261
2524,198337.517,553469.8796,종로-현장-1-18(?
2525,207498.4485,563502.6877,노원-상계-2-14(?
2526,200577.2657,553417.3903,종로-연건-4-49(?
2527,199403.956,541779.7235,서초-방배-000058
2528,185461.7004,549943.4644,강서-발산-31(비)
2529,191835.915,546796.2822,영등포-현장-0000
2530,194301.5246,540589.3106,관악-현장-000186
2531,192139.4729,542609.8473,관악-난곡-000189
2532,203049.0281,554173.2315,동대문-용두-108(
2533,193209.823,546064.186,영등포-신길-0000
2534,191636.9336,546804.4355,영등포-현장-0000
2535,190107.0594,543266.1371,구로-공단-000032
2536,199688.5594,552209.9663,종로-연건-4-05(?
2537,206486.1755,550621.7263,광진-능동-000093
2538,201227.721,552163.5072,중부-현장-000226
2539,206357.9192,550953.3938,성동-성수-000122
2540,192239.7083,543395.67,동작-현장-000320
2541,200025.7659,556223.0153,성북-길음-46(비)
2542,199103.9957,548578.8986,용산-이태-000006
2543,194220.6406,542252.9893,관악-신림-000024
2544,195493.2714,544868.3722,동작-백운-000232
2545,200508.6909,550273.8159,중부-신당-5(비)
2546,196124.358,545842.0917,동작-노량-000090
2547,200045.0297,553251.3348,종로-연건-4-10(?
2548,207267.3879,563811.0468,노원-상계-2-5(비
2549,196307.5907,556559.3097,종로-신영-5-06(?
2550,196789.6416,550936.826,중부-회현-000268
2551,202527.7067,556147.5979,성북-현장-58(비)
2552,206909.5745,553898.8812,중랑-면목-2-8(비
2553,196789.5672,547009.7657,용산-이촌-000069
2554,201214.6603,552446.1743,종로-숭인-6-19(?
2555,194247.7483,545007.6938,동작-상도-000031
2556,195138.1419,548429.0596,마포-염리-000090
2557,196563.0215,549953.0827,마포-공덕-000021
2558,201337.6361,550409.9226,중부-신당-161(비
2559,200097.1514,552296.6097,종로-연건-4-26(?
2560,193085.0692,544036.0655,동작-현장-000256
2561,199236.2046,548664.0248,용산-이태-000026
2562,196952.1921,548952.6857,용산-현장-000056
2563,212078.7286,551101.4582,강동-암사-000034
2564,186107.8329,544400.8547,구로-수궁-000013
2565,194688.2258,544552.0535,동작-상도-000136
2566,200559.5051,553299.8362,종로-연건-4-20(?
2567,198575.5331,553701.068,종로-종로-3-21(?
2568,200079.5112,547567.7758,용산-이태-000136
2569,202919.0773,552899.2886,동대문-용두-058(
2570,203819.4994,553562.7464,동대문-용두-038(
2571,199218.0889,555743.6051,성북-돈암-49(비)
2572,198534.5065,553898.9031,종로-현장-1-28(?
2573,186122.6352,548471.9677,강서-화곡-41(비)
2574,211891.4616,549109.8868,강동-천호-000051
2575,207218.4564,556765.0272,중랑-현장-1-4(비
2576,201267.7635,558297.3508,강북-삼각-405(비
2577,200912.7251,558461.3705,강북-삼각-436(비
2578,207405.7365,540337.6088,서초-양재-000092
2579,202556.316,551135.0792,성동-현장-000138
2580,202027.1167,549918.246,성동-금호-000036
2581,194437.8558,546081.6255,동작-노량-000088
2582,199226.3945,540563.0053,서초-방배-000036
2583,199551.7103,547094.0097,용산-서빙-000024
2584,200915.7437,550281.7711,중부-신당-2(비)
2585,197103.5223,556140.0503,종로-신영-5-29(?
2586,196471.9429,551266.7865,서대문-북아-133(
2587,197081.0613,553893.4698,종로-신교-2-07(?
2588,209041.4743,557574.1994,중랑-현장-1-17(?
2589,200470.0624,553151.064,종로-연건-4-31(?
2590,198613.2988,553005.9879,종로-현장-1-19(?
2591,208418.6105,555231.0237,중랑-망우-3-34(?
2592,203645.9487,553531.4343,동대문-용두-035(
2593,190328.0289,542632.4543,구로-공단-000102
